iter,wd,ratio_L,median,ch207,ch221,ch468
14000,0.0,74.028,0.7773,46.5986,39.7375,22.1855
14100,0.0,70.635,0.7660,44.3329,38.8432,21.2573
14200,0.0,71.246,0.7905,45.4108,39.7107,22.2892
